,idClient,Score,Age,Tenure,Games Balance,NumOfProducts,Cumulative score,Churn
5121,3371,698,47,6,0.0,1,50213.81,1
5122,1449,555,46,4,120392.99,1,177719.88,1
5123,2557,634,41,4,0.0,2,164549.74,0
5124,7156,515,45,7,120961.5,3,39288.11,1
5125,9032,541,39,7,0.0,2,19823.02,0
5126,5096,705,46,5,89364.91,1,139162.15,0
5127,7846,648,34,0,0.0,1,167931.81,0
5128,3955,729,34,9,132121.71,1,105409.31,0
5129,2997,729,45,7,91091.06,2,71133.12,0
5130,3203,564,33,4,135946.26,1,63170.0,0
5131,912,648,53,6,111201.41,1,121542.29,0
5132,120,699,34,4,185173.81,2,120834.48,0
5133,6931,751,30,3,165257.2,1,134822.05,0
5134,2008,705,43,10,146547.78,1,10072.55,1
5135,5109,650,55,9,119618.42,1,29861.13,0
5136,3040,829,26,8,101440.36,2,19324.5,0
5137,6932,531,37,1,0.0,1,4606.97,0
5138,5124,832,29,8,93833.86,1,10417.87,0
5139,7884,551,45,6,0.0,2,51143.43,0
5140,842,818,31,1,186796.37,1,178252.63,0
5141,1385,582,46,8,67563.31,1,44506.09,1
5142,810,657,37,6,95845.6,1,122218.23,0
5143,1895,535,49,7,115309.75,1,111421.77,0
5144,600,484,34,4,148249.54,1,33738.27,0
5145,2017,696,28,4,172646.82,1,116471.43,0
5146,6696,646,33,2,0.0,2,198208.0,0
5147,873,722,35,2,163943.89,2,15068.18,0
5148,8122,793,35,2,0.0,2,79704.12,0
5149,3259,698,36,7,121263.62,1,13387.88,0
5150,8291,797,37,4,75263.7,1,85801.77,0
5151,6735,619,55,0,0.0,3,60810.64,1
5152,7651,750,42,8,151836.36,2,68695.38,0
5153,4898,699,40,2,0.0,1,78387.32,0
5154,1196,676,43,2,0.0,1,55119.53,0
5155,6672,677,49,3,0.0,2,187811.71,0
5156,4563,678,36,1,117864.85,2,27619.06,0
5157,5066,832,27,10,98590.25,1,30912.89,0
5158,382,690,36,7,101583.11,2,123775.15,0
5159,1912,595,41,9,0.0,2,5967.09,0
5160,7670,631,38,7,0.0,2,181605.85,0
5161,433,548,33,0,101084.36,1,42749.85,0
5162,5943,517,53,0,109172.88,1,54676.1,1
5163,6090,771,27,2,0.0,2,199527.34,0
5164,4978,776,35,8,106365.29,1,148527.56,0
5165,685,583,24,9,135125.28,1,89801.9,0
5166,1164,747,32,5,67495.04,2,77370.37,0
5167,2900,586,35,7,0.0,2,70760.69,0
5168,4140,564,40,7,108407.34,1,83681.2,0
5169,3933,680,23,5,140007.19,1,31714.08,0
5170,7206,683,29,9,0.0,2,48849.89,0
5171,552,674,47,6,106901.94,1,2079.2,1
5172,6867,675,32,8,197436.82,1,52710.7,0
5173,1289,548,39,7,131468.44,1,164975.82,0
5174,3581,639,41,5,98635.77,1,199970.74,0
5175,2881,694,37,8,98218.04,2,182354.46,1
5176,5746,629,32,3,0.0,2,15404.64,0
5177,5475,651,34,9,0.0,2,138113.71,0
5178,5567,633,42,3,126041.02,1,11796.89,0
5179,1083,688,36,0,89772.3,1,177383.68,1
5180,3153,644,40,9,137285.26,4,77063.63,1
5181,4814,517,39,3,0.0,2,12465.51,0
5182,2324,583,51,6,125268.03,2,165082.25,0
5183,7062,603,35,9,145623.36,1,163181.62,0
5184,932,564,41,9,103522.75,2,34338.21,0
5185,3249,516,35,5,128653.59,1,127558.26,0
5186,5538,527,41,10,136733.24,1,57589.29,0
5187,3849,560,41,4,152532.3,1,10779.69,0
5188,9499,586,52,6,140900.97,1,67288.89,0
5189,5282,687,31,3,0.0,2,48228.1,0
5190,2601,680,24,10,0.0,3,154971.63,1
5191,8195,632,42,4,126115.6,1,100998.5,0
5192,8194,592,66,5,149950.19,1,76267.59,0
5193,2423,746,29,4,105599.67,1,43106.17,0
5194,1342,794,41,7,176845.41,3,166526.26,1
5195,9470,713,25,4,121172.97,1,56268.98,0
5196,232,610,40,0,0.0,2,62232.6,0
5197,1427,591,39,4,150500.64,1,14928.8,0
5198,7163,607,34,9,132439.99,1,177747.72,0
5199,5921,698,36,6,0.0,2,19231.98,0
5200,1121,848,31,4,90018.45,2,193132.98,0
5201,5861,453,37,4,131834.76,2,8949.2,0
5202,99,710,22,8,0.0,2,99645.04,0
5203,8744,450,25,9,74237.2,2,195463.35,0
5204,7305,679,58,8,125850.53,2,87008.17,0
5205,6082,526,52,8,93590.47,1,21228.71,1
5206,4550,537,59,9,0.0,2,103799.77,1
5207,4213,627,25,4,0.0,1,194313.93,0
5208,2522,638,25,4,148045.45,2,114722.42,0
5209,9106,658,31,5,100082.14,1,49809.88,0
5210,9109,772,41,10,96032.22,1,75825.57,0
5211,3829,497,55,7,131778.66,1,9972.64,0
5212,2092,661,37,5,136425.18,1,81102.81,0
5213,7938,670,36,3,0.0,1,140754.19,1
5214,6972,554,44,9,135814.7,2,115091.38,0
5215,4546,477,36,3,117700.86,1,74042.0,0
5216,5320,645,25,1,157404.02,2,93073.04,0
5217,453,592,31,7,110071.1,1,43921.36,0
5218,8770,622,31,7,0.0,1,35408.77,0
5219,9185,695,56,4,0.0,2,84644.76,0
5220,2414,815,25,8,135161.67,1,136071.05,0
5221,4120,670,36,7,0.0,2,59571.5,0
5222,6222,513,45,0,164649.52,3,49915.52,1
5223,8149,780,47,7,86006.21,1,37973.13,0
5224,8253,744,56,9,0.0,2,169498.61,0
5225,9703,644,31,5,86006.3,1,73922.95,0
5226,5260,582,52,2,151457.88,1,40893.61,0
5227,2614,630,26,7,129837.72,2,197001.15,0
5228,6938,589,50,4,0.0,2,182076.97,0
5229,7519,500,30,2,125495.64,2,68807.47,0
5230,879,574,33,3,134348.57,1,63163.99,0
5231,9903,730,27,7,0.0,2,144099.48,0
5232,1314,809,38,3,0.0,2,80061.31,0
5233,5978,704,40,6,95452.89,1,179964.55,0
5234,2135,713,44,1,63438.91,1,64375.4,0
5235,9729,616,43,7,95984.21,1,115262.54,1
5236,1206,780,76,10,121313.88,1,64872.33,0
5237,6866,736,26,0,84587.9,1,188037.76,0
5238,8706,742,35,2,79126.17,1,126997.53,0
5239,3041,716,38,4,0.0,2,189678.7,0
5240,7287,680,43,4,0.0,2,58761.33,0
5241,2709,630,21,1,85818.18,1,133102.3,0
5242,7489,538,42,4,80380.24,1,119216.46,0
5243,5583,534,38,3,0.0,1,143938.27,0
5244,2212,717,40,0,98241.04,1,110887.14,0
5245,4345,528,26,10,102073.67,2,166799.93,0
5246,9827,789,40,4,0.0,2,137402.27,0
5247,3489,587,35,3,83286.56,1,125553.52,0
5248,9986,659,36,6,123841.49,2,96833.0,0
5249,4843,683,56,7,50911.21,3,97629.31,1
5250,3989,644,32,8,141528.88,1,167087.34,1
5251,2224,722,34,8,0.0,2,133447.49,0
5252,8972,408,40,3,0.0,2,124874.23,0
5253,436,762,51,3,99286.98,1,85578.63,0
5254,454,590,44,3,139432.37,1,62222.81,0
5255,137,461,34,5,63663.93,1,167784.28,0
5256,1188,765,50,9,126547.8,1,79579.94,1
5257,218,730,33,9,0.0,2,176576.62,0
5258,5427,636,36,1,0.0,1,43134.58,0
5259,3278,790,41,2,126619.27,1,198224.38,0
5260,8188,603,39,5,162390.52,2,54702.66,0
5261,77,664,55,8,0.0,2,139161.64,0
5262,4849,635,42,1,146766.72,2,164357.1,0
5263,2177,699,35,2,167455.66,2,55324.49,0
5264,8231,758,32,4,162657.64,2,115525.13,0
5265,4591,635,78,6,47536.4,1,119400.08,0
5266,4837,609,26,10,126392.18,1,43651.49,0
5267,4820,613,26,4,100446.57,1,149653.81,0
5268,2724,614,41,8,121558.46,1,598.8,0
5269,7346,719,49,5,105918.1,1,16246.59,0
5270,1691,675,36,3,54098.18,2,54478.52,0
5271,8507,767,48,9,0.0,2,175458.21,0
5272,9225,679,39,0,86843.61,1,159830.58,0
5273,9404,638,36,6,0.0,1,164247.51,0
5274,5853,544,22,3,66483.32,1,110317.39,0
5275,3004,580,55,6,104305.74,1,175750.21,0
5276,7004,646,44,2,113063.83,1,53072.49,1
5277,925,785,34,9,70302.48,1,68600.36,0
5278,9973,758,26,4,155739.76,1,171552.02,0
5279,6008,757,28,3,75381.15,1,199727.72,0
5280,3651,537,38,3,0.0,2,141023.01,0
5281,8962,603,44,9,0.0,1,138328.24,0
5282,1819,633,32,5,163340.12,2,74415.2,0
5283,2722,564,44,3,111760.4,3,104722.47,1
5284,4097,820,34,10,97208.46,1,59553.34,0
5285,2735,641,37,7,62974.64,2,39016.43,0
5286,8613,686,39,3,129626.19,2,103220.56,0
5287,8307,770,33,4,0.0,1,26080.54,1
5288,7337,654,28,7,0.0,2,151316.37,0
5289,2708,637,38,3,104339.56,1,119882.86,0
5290,5268,584,26,4,0.0,2,147600.54,0
5291,629,649,47,1,0.0,2,145593.85,0
5292,2400,541,51,7,90373.28,2,179861.79,0
5293,9953,724,37,6,125489.4,1,118570.53,0
5294,7104,552,42,8,103362.14,1,186869.58,1
5295,8861,808,24,4,122168.65,1,174107.04,0
5296,4294,733,44,3,106070.89,1,101617.43,0
5297,8260,619,38,3,96143.47,1,98994.92,0
5298,2043,667,27,3,106116.5,2,3674.71,0
5299,1109,679,38,7,110555.37,2,46522.68,0
5300,239,668,46,2,0.0,3,89048.46,1
5301,5380,627,21,7,98993.02,1,169156.64,0
5302,539,564,62,5,114931.35,3,18260.98,1
5303,4627,506,32,3,0.0,1,80823.02,0
5304,6599,586,29,2,132450.24,1,36176.63,0
5305,1946,734,22,5,130056.23,1,121894.31,1
5306,3636,740,37,5,0.0,2,27528.4,0
5307,6036,617,34,1,61687.33,2,105965.25,0
5308,6157,794,33,8,0.0,2,91340.02,0
5309,9204,773,51,4,0.0,2,123587.83,1
5310,948,715,38,5,118590.41,1,5684.17,1
5311,7150,680,37,4,0.0,2,61240.87,0
5312,318,706,42,9,0.0,2,28714.34,0
5313,3486,604,33,3,0.0,1,42171.13,1
5314,1952,604,53,8,144453.75,1,190998.96,1
5315,275,712,28,4,145605.44,1,93883.53,0
5316,3424,493,32,8,46161.18,1,79577.4,0
5317,3215,572,33,9,68193.72,1,19998.31,0
5318,5150,721,49,1,120108.56,1,183421.76,0
5319,2866,715,21,6,76467.16,1,173511.72,0
5320,5055,640,36,4,0.0,1,173016.46,0
5321,3766,841,27,8,0.0,1,171922.72,0
5322,6777,621,43,8,0.0,1,102806.6,0
5323,8367,637,41,2,0.0,2,102515.42,0
5324,9343,619,28,3,0.0,2,53394.12,0
5325,5674,639,34,5,139393.19,2,33950.08,0
5326,5628,654,29,4,132954.64,1,146715.07,0
5327,3345,565,33,8,130368.31,2,105642.43,0
5328,2297,749,47,9,110022.74,1,135655.29,1
5329,337,659,32,3,150923.74,2,174652.51,0
5330,759,633,37,9,156091.97,1,72008.61,0
5331,1448,697,56,5,110802.03,1,50230.31,1
5332,8078,693,40,4,130661.96,1,101918.96,0
5333,7085,805,56,6,151802.29,1,46791.09,1
5334,2024,601,41,1,123971.16,1,172814.99,0
5335,7653,704,24,2,148197.15,2,182775.08,0
5336,2566,705,50,4,77065.9,2,145159.26,0
5337,3084,466,40,4,91592.06,1,141210.18,1
5338,4670,443,50,3,117206.3,1,42840.18,1
5339,4693,602,30,9,113672.18,2,102135.92,0
5340,5006,733,48,5,0.0,1,117830.57,0
5341,2225,631,55,9,99685.06,1,114474.98,0
5342,3336,581,31,6,0.0,2,188377.21,0
5343,2329,706,29,2,0.0,2,18255.51,0
5344,3854,654,43,9,84673.17,2,82081.35,0
5345,9312,585,50,2,125845.66,1,9439.31,1
5346,6619,636,29,3,97325.15,1,131924.38,0
5347,252,587,34,1,0.0,2,97932.68,0
5348,6387,621,40,7,0.0,2,131283.6,1
5349,7115,764,39,1,129068.54,2,187905.12,0
5350,111,685,30,3,90536.81,1,63082.88,0
5351,959,531,27,8,132576.25,1,7222.92,0
5352,6261,666,32,10,112536.57,2,34350.54,0
5353,694,589,34,6,0.0,2,177896.92,0
5354,2463,672,53,9,169406.33,4,147311.47,1
5355,7609,695,31,5,0.0,2,13998.88,0
5356,1110,595,31,4,0.0,2,189995.86,0
5357,9256,847,41,3,101543.51,4,16025.17,1
5358,6185,775,48,4,178144.91,2,50168.41,1
5359,2475,739,37,8,0.0,2,191557.1,1
5360,474,785,28,8,0.0,2,77231.27,0
5361,9524,660,32,0,114668.89,1,84605.0,0
5362,9492,649,35,4,108306.44,1,192486.24,0
5363,4646,522,34,3,0.0,2,3894.34,0
5364,7251,604,28,6,0.0,2,69056.26,0
5365,8392,619,38,10,84651.79,1,184754.26,0
5366,7485,772,35,9,0.0,1,25448.31,0
5367,3870,512,31,7,0.0,2,49326.07,0
5368,6197,698,29,5,95167.55,1,152723.23,0
5369,8534,706,34,8,0.0,2,37479.97,0
5370,4201,529,43,5,0.0,2,79476.63,0
5371,1079,677,41,8,146720.98,2,4195.84,0
5372,7894,642,40,8,109219.83,1,52827.51,0
5373,5521,570,61,6,142105.35,1,45214.04,0
5374,2963,550,38,9,140278.99,3,171457.06,1
5375,5397,591,42,9,161651.37,2,131753.97,0
5376,3546,468,32,8,137649.47,1,198714.29,0
5377,3477,746,30,1,112666.67,1,11710.4,1
5378,7445,742,29,4,0.0,2,180066.59,0
5379,5690,722,50,4,132088.59,1,128262.14,0
5380,882,679,43,4,0.0,3,115136.51,1
5381,5471,617,25,1,102585.88,2,115387.4,0
5382,5217,637,43,3,172196.23,1,104769.96,0
5383,9268,748,32,5,154737.88,2,172638.13,0
5384,3119,451,33,6,0.0,2,184954.11,0
5385,6634,729,42,7,0.0,2,58268.2,1
5386,4385,728,37,0,0.0,2,72203.8,0
5387,2890,594,31,9,0.0,1,5719.11,0
5388,1401,684,27,9,122550.05,2,137835.82,0
5389,4824,786,32,6,114512.59,1,15796.66,0
5390,8986,664,41,7,123428.69,1,164924.11,0
5391,1651,625,34,6,0.0,2,197283.2,0
5392,6003,701,41,2,0.0,1,47856.78,0
5393,2448,621,26,2,75237.54,1,44220.4,0
5394,2237,632,41,3,126550.7,1,177644.52,1
5395,4729,501,40,5,114655.58,1,126535.92,0
5396,9568,724,29,4,0.0,1,8982.75,0
5397,1332,849,37,7,143452.74,2,17294.12,0
5398,9526,618,46,6,150213.71,1,120668.46,1
5399,9075,608,41,5,0.0,2,72462.25,0
5400,5676,766,26,3,104258.8,1,428.23,0
5401,6820,568,39,5,0.0,2,129569.92,0
5402,7281,804,55,7,0.0,2,118752.6,0
5403,8233,582,25,9,148042.97,2,52341.15,0
5404,8727,697,43,8,103409.16,1,66893.28,1
5405,2006,785,32,3,124493.03,2,52583.79,1
5406,1015,496,43,3,0.0,2,199505.53,0
5407,9271,499,21,3,176511.08,1,153920.22,0
5408,7900,642,40,7,0.0,2,183963.34,0
5409,6906,687,35,1,110752.15,2,47921.22,0
5410,2215,850,26,4,62610.96,2,179365.1,0
5411,3241,580,50,0,125647.36,1,57541.08,1
5412,9695,581,25,5,77886.53,2,150319.49,0
5413,3662,497,35,7,110053.62,2,92887.06,0
5414,3876,704,37,9,155619.58,1,135088.58,0
5415,2634,576,41,1,0.0,1,188274.6,0
5416,6338,730,43,1,103960.38,1,193650.16,0
5417,7815,647,33,3,168560.46,2,90270.16,0
5418,890,542,43,8,145618.37,1,10350.74,0
5419,1999,603,43,5,127823.93,1,19483.35,0
5420,7575,749,33,1,74385.98,1,20164.47,0
5421,4800,551,52,1,0.0,1,63584.55,1
5422,1871,624,33,6,0.0,2,76551.7,0
5423,92,808,45,7,118626.55,2,147132.46,0
5424,5737,581,31,3,0.0,2,89040.61,0
5425,9100,738,29,2,0.0,2,170421.13,0
5426,8834,594,50,7,81310.34,1,183868.01,0
5427,4909,540,48,2,109349.29,1,88703.04,1
5428,1584,709,43,8,0.0,2,168035.62,1
5429,743,635,29,7,105405.97,1,149853.89,0
5430,6754,661,38,7,143006.7,1,15650.89,0
5431,2819,669,37,4,0.0,1,132540.33,0
5432,4391,670,40,3,47364.45,1,148579.43,1
5433,6677,619,52,8,0.0,2,123242.11,0
5434,3050,615,32,4,0.0,2,6225.63,0
5435,5634,821,28,2,0.0,2,46072.52,0
5436,1892,584,37,1,0.0,2,180363.56,0
5437,9186,584,35,6,161613.94,2,148238.16,0
5438,5531,638,34,6,114543.27,1,97755.29,0
5439,7223,744,39,4,95161.75,1,19409.77,0
5440,718,701,42,5,0.0,2,24210.56,0
5441,7535,808,32,1,0.0,2,46200.71,0
5442,3723,619,25,4,0.0,1,145524.36,0
5443,4883,655,36,10,122314.39,1,9181.66,0
5444,2946,835,20,4,124365.42,1,180197.74,1
5445,9917,616,44,7,193213.02,2,137392.77,0
5446,2679,819,38,10,0.0,2,30498.7,0
5447,1591,632,39,5,97854.37,2,93536.38,0
5448,5627,624,35,7,119656.45,2,4595.05,0
5449,2541,550,45,8,111257.59,1,97623.42,1
5450,3760,721,40,9,118129.87,1,160277.65,0
5451,6937,592,31,2,84102.11,2,116385.24,0
5452,6657,683,35,1,132371.3,2,186123.57,0
5453,3264,447,43,2,0.0,2,33879.26,1
5454,5227,481,39,1,111233.09,1,123995.15,0
5455,6418,790,37,6,0.0,2,119484.01,0
5456,9872,633,34,3,123034.43,2,38315.04,0
5457,4852,530,48,0,0.0,1,85081.09,0
5458,7323,713,32,1,117094.02,1,149558.83,1
5459,3700,749,37,10,185063.7,2,134526.87,0
5460,3220,505,37,10,122453.97,2,52693.99,0
5461,4264,746,24,10,68781.82,1,47997.39,0
5462,7095,640,67,3,0.0,1,42964.63,0
5463,2552,537,53,3,0.0,1,91406.62,0
5464,5909,749,46,9,66582.81,1,78753.12,1
5465,1108,420,34,1,135549.9,1,149471.13,1
5466,9712,521,41,8,120586.54,1,20491.15,0
5467,3190,692,42,2,0.0,2,145222.93,0
5468,1983,667,28,6,165798.1,1,147090.9,0
5469,495,673,38,2,170061.92,2,134901.34,1
5470,415,795,35,8,0.0,2,167155.36,0
5471,83,543,36,3,0.0,2,26019.59,0
5472,6314,575,27,3,139301.68,1,99843.98,0
5473,1117,519,42,8,0.0,2,101485.72,0
5474,306,667,31,1,119266.69,1,28257.63,0
5475,6109,507,41,3,58820.32,2,138536.09,0
5476,6518,628,51,9,155903.82,2,71159.84,0
5477,4896,784,31,7,0.0,2,143204.41,0
5478,1982,476,69,1,105303.73,1,134260.34,0
5479,818,580,42,2,123331.36,1,103516.08,1
5480,9919,652,31,1,132862.59,1,158054.49,0
5481,4825,727,35,5,136364.46,1,142754.71,0
5482,1858,544,29,1,118560.55,1,164137.36,0
5483,9006,745,38,7,0.0,2,194230.82,0
5484,8438,781,29,9,0.0,2,172097.4,0
5485,2695,628,29,3,113146.98,2,124749.08,0
5486,2435,774,52,2,56580.93,1,113266.28,1
5487,472,703,37,1,149762.08,1,20629.4,1
5488,769,684,41,2,119782.72,2,120284.67,0
5489,5805,625,35,5,86147.46,2,163440.8,1
5490,5111,682,33,8,74963.5,1,32770.56,0
5491,4764,752,38,0,145974.79,2,137694.23,0
5492,1086,803,42,5,0.0,1,196466.83,1
5493,3266,422,33,2,0.0,2,102655.31,0
5494,4102,673,57,4,0.0,2,49684.09,0
5495,448,501,40,4,125832.2,1,100433.83,0
5496,9433,458,28,2,171932.26,2,9578.24,0
5497,5106,671,51,3,96891.46,1,176403.33,1
5498,9199,499,28,4,141792.61,1,22001.91,0
5499,5590,715,37,9,105489.31,1,143096.49,1
5500,1916,503,25,7,0.0,1,192841.13,0
5501,6725,752,41,8,0.0,2,139844.04,1
5502,1797,555,37,9,124969.13,1,60194.05,0
5503,8752,575,30,8,0.0,2,185341.63,0
5504,8399,767,45,7,132746.2,2,26628.88,1
5505,7169,507,33,7,0.0,2,85411.01,0
5506,3588,721,41,2,0.0,2,168219.75,0
5507,9368,629,40,9,137409.19,1,175877.7,1
5508,2424,662,29,10,0.0,2,137508.31,0
5509,2208,456,33,1,188285.68,1,58363.94,0
5510,565,689,38,6,121021.05,1,12182.15,0
5511,8660,730,25,5,167385.81,1,56307.51,0
5512,3983,614,46,4,0.0,1,74379.57,1
5513,6834,675,34,10,84944.58,1,146230.63,0
5514,5512,667,32,0,103846.65,1,20560.69,0
5515,3806,668,34,0,0.0,1,99984.86,0
5516,255,696,28,8,0.0,1,176713.47,0
5517,3481,588,30,0,110148.49,1,5790.9,1
5518,5122,677,35,0,0.0,2,76637.38,0
5519,7660,680,31,10,113292.17,1,122639.73,0
5520,2398,671,34,10,0.0,1,23235.38,0
5521,8447,691,33,6,0.0,2,164074.89,0
5522,2711,634,37,1,89696.84,2,193179.88,0
5523,3683,620,44,8,0.0,2,15627.51,0
5524,6844,740,33,1,129574.98,1,123300.38,0
5525,8910,670,29,9,0.0,2,27359.19,0
5526,1780,703,36,2,0.0,2,108790.95,0
5527,4206,565,38,5,126645.13,1,168303.55,0
5528,7226,781,35,7,92526.15,2,173837.54,0
5529,9949,724,53,1,139687.66,2,12913.92,0
5530,1155,538,39,2,122773.5,2,58467.08,0
5531,1647,570,50,5,129293.74,1,177805.44,1
5532,1290,672,40,10,102980.44,1,1285.81,1
5533,4645,712,74,5,0.0,2,151425.82,0
5534,8444,619,23,5,132725.1,1,143913.33,0
5535,4890,691,41,8,109153.96,3,148848.76,1
5536,3001,532,40,5,0.0,2,177099.71,0
5537,5131,691,38,9,163965.69,2,103511.26,0
5538,1403,757,29,8,130306.49,1,77469.38,0
5539,1364,775,30,4,0.0,2,57461.13,0
5540,179,597,40,8,101993.12,1,94774.12,0
5541,4590,615,35,7,0.0,2,150784.29,0
5542,7466,666,30,3,110153.27,1,74849.46,0
5543,263,557,32,6,184686.41,2,14956.44,0
5544,5448,726,50,9,94504.35,1,5078.9,0
5545,1125,606,35,7,0.0,1,106837.06,1
5546,5000,584,38,3,0.0,2,4525.4,0
5547,3640,680,48,8,115115.38,1,139558.6,1
5548,3123,676,29,4,140720.93,1,36221.18,0
5549,5806,537,38,1,96939.06,1,102606.92,0
5550,1561,720,43,10,110822.9,1,72861.94,0
5551,9976,610,50,1,113957.01,2,196526.55,1
5552,6842,714,26,3,119545.48,2,65482.94,0
5553,8015,731,39,2,126816.18,1,74850.93,0
5554,7769,601,20,9,122446.61,2,86791.9,0
5555,6353,741,38,9,0.0,2,14379.01,0
5556,7069,699,54,3,111009.32,1,155905.79,1
5557,3105,526,31,5,145537.21,1,132404.64,0
5558,9297,586,56,9,100781.75,2,54448.41,0
5559,8674,765,56,1,0.0,1,13228.93,1
5560,1799,714,51,4,88308.87,3,5862.53,1
5561,8935,846,37,6,127103.97,1,41516.44,0
5562,8932,678,55,5,0.0,1,196794.11,1
5563,1295,824,30,0,133634.02,1,162053.92,0
5564,2839,850,36,2,155180.56,2,169415.54,0
5565,7948,639,35,5,136526.26,2,59653.03,0
5566,611,495,30,10,129755.99,1,172749.65,0
5567,3831,850,29,10,0.0,2,199775.67,0
5568,9501,739,27,8,98926.4,1,106969.98,0
5569,2624,515,28,9,0.0,2,94141.75,0
5570,1843,745,35,8,0.0,2,116581.1,0
5571,2511,625,52,2,79468.96,1,84606.03,0
5572,1506,606,48,4,132403.56,1,36091.91,1
5573,1034,645,29,1,130131.08,2,196474.35,0
5574,6055,633,47,0,0.0,1,6342.84,1
5575,4608,653,51,3,0.0,1,170426.65,1
5576,5135,850,55,10,98488.08,1,155879.57,1
5577,2646,755,23,5,84284.48,2,62851.6,0
5578,9765,601,40,10,98627.13,2,77977.69,0
5579,7985,464,46,6,161798.53,1,182944.47,0
5580,4117,571,31,3,0.0,2,194667.92,0
5581,8945,551,49,1,150777.72,2,135757.27,0
5582,3180,552,34,5,0.0,2,1351.41,0
5583,8498,587,36,1,0.0,2,17135.6,0
5584,575,848,40,3,110929.96,1,30876.84,0
5585,4618,812,24,10,0.0,2,156906.15,0
5586,4552,651,46,4,89743.05,1,156425.57,1
5587,4781,711,36,8,0.0,2,55207.41,0
5588,264,682,26,0,110654.02,1,111879.21,0
5589,6180,591,34,4,150635.3,1,72274.84,0
5590,3471,649,36,2,0.0,2,75035.48,0
5591,6559,686,38,0,138131.34,1,115927.85,0
5592,1515,539,38,8,71460.67,2,10074.05,0
5593,1257,733,42,9,120094.93,1,184056.45,0
5594,7607,680,31,3,127331.46,3,176433.6,0
5595,4688,769,48,2,96542.16,2,197885.72,0
5596,7080,595,30,9,130682.11,2,57862.88,0
5597,8321,564,33,3,109341.87,1,75632.78,0
5598,3895,595,37,2,157084.99,1,134767.13,0
5599,7590,723,35,0,0.0,2,61290.99,0
5600,4666,786,35,3,0.0,2,92712.97,0
5601,7444,634,24,2,87413.19,1,63340.65,0
5602,5725,641,40,5,102145.13,1,100637.07,0
5603,5999,644,28,0,0.0,2,119419.37,0
5604,2630,768,42,3,0.0,1,161242.99,1
5605,9195,613,40,7,124339.9,1,193309.58,0
5606,5931,826,30,5,0.0,2,157397.57,0
5607,7588,594,38,7,96858.35,1,77511.45,0
5608,2093,655,38,3,250898.09,3,81054.0,1
5609,2508,653,33,1,0.0,2,53379.52,0
5610,2571,513,31,5,174853.46,1,84238.63,0
5611,5496,721,35,10,0.0,2,71594.26,0
5612,7788,627,57,9,0.0,2,107712.42,0
5613,6885,639,35,8,0.0,2,170483.9,0
5614,3435,692,66,4,159732.02,1,118188.15,0
5615,870,435,36,4,0.0,1,197015.2,0
5616,2322,545,45,6,93796.42,2,162321.26,0
5617,6765,570,37,6,0.0,1,187758.5,0
5618,3425,688,42,5,0.0,2,197602.29,0
5619,9840,484,41,5,0.0,1,74267.35,0
5620,2025,545,39,6,0.0,1,38410.74,1
5621,2870,524,22,9,0.0,2,74405.34,0
5622,2750,599,25,6,120383.41,1,24903.09,0
5623,819,497,27,9,75263.16,1,164825.04,0
5624,3490,593,43,10,0.0,2,53478.02,0
5625,1179,552,49,4,0.0,1,190296.76,1
5626,5416,850,28,1,105245.34,1,74780.13,0
5627,271,650,41,9,0.0,2,191599.67,0
5628,6740,509,55,8,132387.91,2,170360.11,0
5629,1830,725,45,8,116917.07,1,173464.43,1
5630,3808,470,30,3,101140.76,1,50906.65,0
5631,8643,499,44,6,77627.33,2,108222.68,0
5632,5441,690,43,2,166522.78,1,119644.59,1
5633,4629,650,32,1,132187.73,2,178331.36,0
5634,2205,509,31,3,0.0,2,15360.91,0
5635,9641,750,35,3,0.0,1,191520.5,0
5636,4469,437,39,0,102721.49,1,22191.82,0
5637,3334,619,41,5,92467.58,1,38270.47,0
5638,2829,527,33,9,132168.28,1,98734.15,0
5639,1326,613,46,8,167795.6,1,44390.38,0
5640,864,717,53,6,0.0,2,97614.87,0
5641,5332,637,46,2,143500.82,1,166996.46,1
5642,4401,766,34,6,106434.94,1,137995.66,1
5643,5165,642,36,4,0.0,2,195224.91,0
5644,5048,471,26,8,0.0,2,179655.87,0
5645,9897,795,40,2,101891.1,1,183044.86,0
5646,9021,718,34,5,113922.44,2,30772.22,0
5647,3507,445,45,10,0.0,2,90977.48,0
5648,5285,745,51,3,99183.9,1,28922.25,0
5649,5841,616,71,4,0.0,2,173599.38,0
5650,4901,735,41,7,179904.0,1,137180.95,0
5651,6790,668,46,0,0.0,2,29388.02,0
5652,3072,798,32,7,0.0,2,37731.95,0
5653,8499,712,37,7,93978.96,2,60651.77,0
5654,8546,513,34,7,60515.13,1,124571.09,0
5655,7821,666,40,5,0.0,2,147878.05,0
5656,7893,648,31,5,0.0,2,5199.02,0
5657,6640,588,41,6,106116.56,2,198766.61,0
5658,8031,592,38,3,0.0,1,12905.89,1
5659,7288,644,32,3,136659.74,1,14187.78,0
5660,6000,753,31,6,106596.29,1,91305.77,0
5661,6455,597,35,0,127510.99,1,155356.34,0
5662,4415,712,27,8,113174.21,2,147261.58,0
5663,5117,741,38,4,128015.83,1,58440.43,0
5664,5286,386,53,1,131955.07,1,62514.65,1
5665,1656,669,47,9,61196.54,1,58170.24,0
5666,5724,687,26,6,0.0,2,32909.13,0
